"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"AAL1512102650"	"ALMEXA ALUMINIO SA DE CV,"	"Cemento y Cal"	"México"	"Cuautitlán Izcalli"	"7439-92-1"	"Plomo (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	0	0	0	266.5	0	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"México"	"Ecatepec de Morelos"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	3.3488	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"México"	"Ecatepec de Morelos"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	2.5116	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"México"	"Ecatepec de Morelos"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	6.6975	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"México"	"Ecatepec de Morelos"	"7439-92-1"	"Plomo (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	1131	0	0	0	0	0	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A.P.I. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"México"	"Tultitlán"	"124-38-9"	"Bióxido de carbono"	"Kg"	7680000	0	0	0	0	0	0	0	0	0	0
"AAM1103700017"	"ASAHI ALUMINIUM MEXICO, S.A. DE C.V.,ASAHI"	"Automotriz"	"Guanajuato"	"Silao de la Victoria"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1.98
"AAM1103700017"	"ASAHI ALUMINIUM MEXICO, S.A. DE C.V.,ASAHI"	"Automotriz"	"Guanajuato"	"Silao de la Victoria"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1.485
"AAM1103700017"	"ASAHI ALUMINIUM MEXICO, S.A. DE C.V.,ASAHI"	"Automotriz"	"Guanajuato"	"Silao de la Victoria"	"124-38-9"	"Bióxido de carbono"	"Kg"	1810402.81722	0	0	0	0	0	0	0	0	0	0
"AAM1503900040"	"ACEROS AMERICA S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"México"	"Ixtapaluca"	"124-38-9"	"Bióxido de carbono"	"Kg"	159168	0	0	0	0	0	0	0	0	0	0
"AAM2402800314"	"AISAN AUTOPARTES MÉXICO, S.A. DE C.V.,"	"Automotriz"	"San Luis Potosí"	"San Luis Potosí"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1.13
"AAM2402800314"	"AISAN AUTOPARTES MÉXICO, S.A. DE C.V.,"	"Automotriz"	"San Luis Potosí"	"San Luis Potosí"	"124-38-9"	"Bióxido de carbono"	"Kg"	440030	0	0	0	0	0	0	0	0	0	0
"AAM2603000075"	"AMP AMERMEX SA DE CV,AMP AMERMEX, S.A. DE C.V. PLANTA QUIROGA"	"Equipos y articulos electronicos, electricos y domesticos"	"Sonora"	"Hermosillo"	"As"	"Arsénico (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	5.45	0	0
"AAM2603000075"	"AMP AMERMEX SA DE CV,AMP AMERMEX, S.A. DE C.V. PLANTA QUIROGA"	"Equipos y articulos electronicos, electricos y domesticos"	"Sonora"	"Hermosillo"	"Cd"	"Cadmio (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	5.45	0	0
"AAM2603000075"	"AMP AMERMEX SA DE CV,AMP AMERMEX, S.A. DE C.V. PLANTA QUIROGA"	"Equipos y articulos electronicos, electricos y domesticos"	"Sonora"	"Hermosillo"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	5.89	0	0
"AAM2603000075"	"AMP AMERMEX SA DE CV,AMP AMERMEX, S.A. DE C.V. PLANTA QUIROGA"	"Equipos y articulos electronicos, electricos y domesticos"	"Sonora"	"Hermosillo"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	42.07	0	0
"AAM2603000075"	"AMP AMERMEX SA DE CV,AMP AMERMEX, S.A. DE C.V. PLANTA QUIROGA"	"Equipos y articulos electronicos, electricos y domesticos"	"Sonora"	"Hermosillo"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	10.65	0	0
"AAM2603000075"	"AMP AMERMEX SA DE CV,AMP AMERMEX, S.A. DE C.V. PLANTA QUIROGA"	"Equipos y articulos electronicos, electricos y domesticos"	"Sonora"	"Hermosillo"	"124-38-9"	"Bióxido de carbono"	"Kg"	104513.81	0	0	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S DE RL DE CV,AMERICAN AXLE & MANUFACTURING DE MEXICO"	"Automotriz"	"Guanajuato"	"Silao de la Victoria"	"124-38-9"	"Bióxido de carbono"	"Kg"	77283740	0	0	0	0	0	0	0	0	0	0
"AAO1409800253"	"ASSA ABLOY OCCIDENTE, SA DE CV,"	"Cemento y Cal"	"Jalisco"	"San Pedro Tlaquepaque"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	2.6311	0	0
"AAO1409800253"	"ASSA ABLOY OCCIDENTE, SA DE CV,"	"Cemento y Cal"	"Jalisco"	"San Pedro Tlaquepaque"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	2.398	0	0
"AAO1409800253"	"ASSA ABLOY OCCIDENTE, SA DE CV,"	"Cemento y Cal"	"Jalisco"	"San Pedro Tlaquepaque"	"124-38-9"	"Bióxido de carbono"	"Kg"	683195.97466	0	0	0	0	0	0	0	0	0	0
"AARKE1901911"	"ALIANZA AUTOMOTRIZ RIVERO S.A. DE C.V.,RIVERO GOMEZ MORIN"	"Otros"	"Nuevo León"	"San Pedro Garza García"	"7439-92-1"	"Plomo (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	373.1	0	0	0	0	0	0
"AAUEE1901911"	"ACCESO AUTOMOTRIZ SA DE CV,AUDI CALZADA DEL VALLE"	"Otros"	"Nuevo León"	"San Pedro Garza García"	"7439-92-1"	"Plomo (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	643.72	0	0	0	0	0	0
"AAU1901900044"	"ACCESO AUTOMOTRIZ SA DE CV,AUDI VASCONCELOS"	"Otros"	"Nuevo León"	"San Pedro Garza García"	"7439-92-1"	"Plomo (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	350	0	0	0	0	0	0
"AAU2112800014"	"AUDI MEXICO, S.A DE C.V.,AUDI AUTOMOTIVE"	"Automotriz"	"Puebla"	"San José Chiapa"	"Cd"	"Cadmio (Compuestos solubles)"	"Kg"	0	2.75	2.7524	0	0	0	0	0	0	0	0
"AAU2112800014"	"AUDI MEXICO, S.A DE C.V.,AUDI AUTOMOTIVE"	"Automotriz"	"Puebla"	"San José Chiapa"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	6.88	6.881	0	0	0	0	0	0	0	0
"AAU2112800014"	"AUDI MEXICO, S.A DE C.V.,AUDI AUTOMOTIVE"	"Automotriz"	"Puebla"	"San José Chiapa"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	6.88	6.881	0	0	0	0	0	0	0	0
"AAU2112800014"	"AUDI MEXICO, S.A DE C.V.,AUDI AUTOMOTIVE"	"Automotriz"	"Puebla"	"San José Chiapa"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	12.39	12.3858	0	0	0	0	0	0	0	0
"AAU2112800014"	"AUDI MEXICO, S.A DE C.V.,AUDI AUTOMOTIVE"	"Automotriz"	"Puebla"	"San José Chiapa"	"124-38-9"	"Bióxido de carbono"	"Kg"	17745488.55	0	0	0	0	0	0	0	0	0	0
"AAU2112800014"	"AUDI MEXICO, S.A DE C.V.,AUDI AUTOMOTIVE"	"Automotriz"	"Puebla"	"San José Chiapa"	"7439-92-1"	"Plomo (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	42205.83	0	0	0	0	0	0
"AAU2112800014"	"AUDI MEXICO, S.A DE C.V.,AUDI AUTOMOTIVE"	"Automotriz"	"Puebla"	"San José Chiapa"	"7439-97-6"	"Mercurio (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	47.08	0	0	0	0	0	0
"AAY3104400003"	"ADMINISTRACION AGROPECUARIA DE YUCATAN, S.P.R. DE R.L. DE C.V.,GRANJA SANTA MARIA 1"	"Alimenticio y/o de consumo humano"	"Yucatán"	"Kinchil"	"Cd"	"Cadmio (Compuestos solubles)"	"Kg"	0	0	1.6904	0	0	0	0	0	0	0	0
"AAY3104400003"	"ADMINISTRACION AGROPECUARIA DE YUCATAN, S.P.R. DE R.L. DE C.V.,GRANJA SANTA MARIA 1"	"Alimenticio y/o de consumo humano"	"Yucatán"	"Kinchil"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	8.452	0	0	0	0	0	0	0	0
"AAY3104400003"	"ADMINISTRACION AGROPECUARIA DE YUCATAN, S.P.R. DE R.L. DE C.V.,GRANJA SANTA MARIA 1"	"Alimenticio y/o de consumo humano"	"Yucatán"	"Kinchil"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	21.13	0	0	0	0	0	0	0	0
"AAY3104400003"	"ADMINISTRACION AGROPECUARIA DE YUCATAN, S.P.R. DE R.L. DE C.V.,GRANJA SANTA MARIA 1"	"Alimenticio y/o de consumo humano"	"Yucatán"	"Kinchil"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	7.6068	0	0	0	0	0	0	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO S.A. DE C.V.,ANGAR AZCAPOTZALCO"	"Otros"	"Ciudad de México"	"Azcapotzalco"	"108-88-3"	"Tolueno"	"Kg"	1592.0065	0	0	0	0	0	0	0	0	0	0
"ABA1605200103"	"AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V."	"Quimica"	"Michoacán de Ocampo"	"Lázaro Cárdenas"	"10024-97-2"	"Oxido nitroso"	"Kg"	886350.45	0	0	0	0	0	0	0	0	0	0
"ABA1605200103"	"AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V."	"Quimica"	"Michoacán de Ocampo"	"Lázaro Cárdenas"	"10102-44-0"	"Bióxido de nitrógeno"	"Kg"	449372.635	0	0	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"Durango"	"Gómez Palacio"	"As"	"Arsénico (Compuestos solubles)"	"Kg"	0	0	1.2127	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"Durango"	"Gómez Palacio"	"Cd"	"Cadmio (Compuestos solubles)"	"Kg"	0	0	1.3445	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"Durango"	"Gómez Palacio"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	1.3445	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"Durango"	"Gómez Palacio"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	22.2773	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"Durango"	"Gómez Palacio"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	1.3445	0	0	0	0	0	0	0	0
"ABCHM0900411"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.,CENTRO MÉDICO ABC"	"Servicios de salud y de asistencia"	"Ciudad de México"	"Cuajimalpa de Morelos"	"7439-97-6"	"Mercurio (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	0	0	0	18.383	0	0	0
"ABCHM0901021"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.,CENTRO MÉDICO ABC"	"Servicios de salud y de asistencia"	"Ciudad de México"	"Álvaro Obregón"	"7439-97-6"	"Mercurio (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	0	0	0	19.228	0	0	0
"ABC0200402352"	"ALUMINIO DE BAJA CALIFORNIA SA DE CV,ALUMINIO DE BAJA CALIFORNIA PLANTA TRANSFORMADORA"	"Metalurgica (incluye la siderurgica)"	"Baja California"	"Tijuana"	"124-38-9"	"Bióxido de carbono"	"Kg"	2296820	0	0	0	0	0	0	0	0	0	0
"ABE1Z0801911"	"AMERICAN BEEF, S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Chihuahua"	"Chihuahua"	"124-38-9"	"Bióxido de carbono"	"Kg"	9731010	0	0	0	0	0	0	0	0	0	0
"ABI5J1100511"	"ALCOSA BIOTEC SA DE CV,"	"Quimica"	"Guanajuato"	"Apaseo el Grande"	"124-38-9"	"Bióxido de carbono"	"Kg"	110964.585	0	0	0	0	0	0	0	0	0	0
"ABL1902600106"	"ACUITY BRANDS LIGHTING DE MEXICO S DE RL DE CV,ACUITY BRANDS LIGHTING DE MÉXICO, S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"Nuevo León"	"Guadalupe"	"124-38-9"	"Bióxido de carbono"	"Kg"	3577741.02	0	0	0	0	0	0	0	0	0	0
"ABL911904611"	"ACUITY BRANDS LIGHTING DE MEXICO S DE RL DE CV, PLANTA MEZQUITAL,ACUITY BRANDS LIGHTING DE MÉXICO, S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"Nuevo León"	"San Nicolás de los Garza"	"124-38-9"	"Bióxido de carbono"	"Kg"	1478557.52	0	0	0	0	0	0	0	0	0	0
"ABL921902611"	"ACUITY BRANDS LIGHTING DE MEXICO S DE RL DE CV,ACUITY BRANDS LIGHTING DE MÉXICO"	"Equipos y articulos electronicos, electricos y domesticos"	"Nuevo León"	"Guadalupe"	"7439-97-6"	"Mercurio (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	0	0	0	1.02	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"Durango"	"Gómez Palacio"	"As"	"Arsénico (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	1.1036	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"Durango"	"Gómez Palacio"	"Cd"	"Cadmio (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	1.2463	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"Durango"	"Gómez Palacio"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	4.1544	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"Durango"	"Gómez Palacio"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	1.2463	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"Durango"	"Gómez Palacio"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	1.2463	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"Durango"	"Gómez Palacio"	"124-38-9"	"Bióxido de carbono"	"Kg"	3995331.5	0	0	0	0	0	0	0	0	0	0
"ACABF2102111"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Puebla"	"Atzala"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	3.7302	0	0	0	0	0	0	0	0	0
"ACABF2102111"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Puebla"	"Atzala"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	3.1135	0	0	0	0	0	0	0	0	0
"ACABF2102111"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Puebla"	"Atzala"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	2.0907	0	0	0	0	0	0	0	0	0
"ACAKE1903911"	"AUTOMOVILES Y CAMIONES, S.A. DE C.V.,"	"Otros"	"Nuevo León"	"Monterrey"	"7439-92-1"	"Plomo (polvos, respirables, vapores o humos)"	"Kg"	0	0	0	0	6	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCUN,"	"Otros"	"Quintana Roo"	"Benito Juárez"	"As"	"Arsénico (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	114.3438
"ACARP2300511"	"AEROPUERTO DE CANCUN,"	"Otros"	"Quintana Roo"	"Benito Juárez"	"Cd"	"Cadmio (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	22.2976
"ACARP2300511"	"AEROPUERTO DE CANCUN,"	"Otros"	"Quintana Roo"	"Benito Juárez"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1168.3142
"ACARP2300511"	"AEROPUERTO DE CANCUN,"	"Otros"	"Quintana Roo"	"Benito Juárez"	"Hg"	"Mercurio (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	93.2382
"ACARP2300511"	"AEROPUERTO DE CANCUN,"	"Otros"	"Quintana Roo"	"Benito Juárez"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	23011.6051
"ACARP2300511"	"AEROPUERTO DE CANCUN,"	"Otros"	"Quintana Roo"	"Benito Juárez"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	2301.1606
"ACARP2300511"	"AEROPUERTO DE CANCUN,"	"Otros"	"Quintana Roo"	"Benito Juárez"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0	0	0	0	0	0	0	0	0	48242.797
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Veracruz de Ignacio de la Llave"	"Cuitláhuac"	"As"	"Arsénico (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	12.8298
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Veracruz de Ignacio de la Llave"	"Cuitláhuac"	"Cd"	"Cadmio (Compuestos solubles)"	"Kg"	0	0	0	0	0	0	0	0	0	0	24.3766
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Veracruz de Ignacio de la Llave"	"Cuitláhuac"	"124-38-9"	"Bióxido de carbono"	"Kg"	6687000	0	0	0	0	0	0	0	0	0	0
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"Veracruz de Ignacio de la Llave"	"Cuitláhuac"	"75-07-0"	"Acetaldehido"	"Kg"	8968	0	0	0	0	0	0	0	0	0	0
"ACA2300500033"	"MAYA MOTRIZ, S.A DE C.V,NISSAN CANCUN"	"Otros"	"Quintana Roo"	"Benito Juárez"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	2.1238	0	0	0	0	0	0	0	0
"ACA3002800384"	"COMPA¿ÍA DE AGUA DEL MUNICIPIO DE BOCA DEL RIO S.A.P.I DE C. V,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COSTA DE ORO"	"Otros"	"Veracruz de Ignacio de la Llave"	"Boca del Río"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	3.4753	0	0	0	0	0	0	0	0	0
"ACA3002800384"	"COMPA¿ÍA DE AGUA DEL MUNICIPIO DE BOCA DEL RIO S.A.P.I DE C. V,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COSTA DE ORO"	"Otros"	"Veracruz de Ignacio de la Llave"	"Boca del Río"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	69.5064	0	0	0	0	0	0	0	0	0
"ACA3002800384"	"COMPA¿ÍA DE AGUA DEL MUNICIPIO DE BOCA DEL RIO S.A.P.I DE C. V,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COSTA DE ORO"	"Otros"	"Veracruz de Ignacio de la Llave"	"Boca del Río"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	6.9506	0	0	0	0	0	0	0	0	0
"ACA3105000082"	"MAYA MOTRIZ, S.A DE C.V,NISSAN CIRCUITO"	"Otros"	"Yucatán"	"Mérida"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	1.9965	0	0	0	0	0	0	0	0
"ACA3105000083"	"MAYA MOTRIZ, S.A DE C.V,NISSAN ALTABRISA"	"Otros"	"Yucatán"	"Mérida"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	1.5584	0	0	0	0	0	0	0	0
"ACA3105000380"	"MAYA MOTRIZ, S.A DE C.V,NISSAN NORTE"	"Otros"	"Yucatán"	"Mérida"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	1.1962	0	0	0	0	0	0	0	0
"ACE6S2901711"	"ALPHA CERAMICA S.A.P.I DE C.V.,ALPHA CERAMICA, S.A.P.I. DE C.V."	"Cemento y Cal"	"Tlaxcala"	"Mazatecochco de José María Morelos"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	1.0514	0	0	0	0	0	0	0	0
"ACE6S2901711"	"ALPHA CERAMICA S.A.P.I DE C.V.,ALPHA CERAMICA, S.A.P.I. DE C.V."	"Cemento y Cal"	"Tlaxcala"	"Mazatecochco de José María Morelos"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	2.1087	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"Querétaro"	"San Juan del Río"	"124-38-9"	"Bióxido de carbono"	"Kg"	4287348.4	0	0	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"Chihuahua"	"Chihuahua"	"As"	"Arsénico (Compuestos solubles)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"Chihuahua"	"Chihuahua"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"Chihuahua"	"Chihuahua"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"Chihuahua"	"Chihuahua"	"Pb"	"Plomo (Compuestos solubles)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACM3L1100711"	"AVON COSMETICS MANUFACTURING  S DE RL DE CV,AVON COSMETICS MANUFACTURING S DE RL DE CV"	"Quimica"	"Guanajuato"	"Celaya"	"Cr"	"Cromo (Compuestos solubles)"	"Kg"	0	0.984	0.19	0	0	0	0	0	0	0	0
"ACM3L1100711"	"AVON COSMETICS MANUFACTURING  S DE RL DE CV,AVON COSMETICS MANUFACTURING S DE RL DE CV"	"Quimica"	"Guanajuato"	"Celaya"	"Ni"	"Níquel (Compuestos solubles)"	"Kg"	0	8.444	1.55	0	0	0	0	0	0	0	0
