"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.417025	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C6"	"Plomo (compuestos)"	"kg"	0	3.3362	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	1.251075	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.043376	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.033362	0	0	0	0	0	0	0	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tultitlan"	"124-38-9"	"Bióxido de carbono"	"ton"	480.578	0	0	0	0	0	0	0	0	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tultitlan"	"74-82-8"	"Metano"	"ton"	0.009003	0	0	0	0	0	0	0	0	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tultitlan"	"10102-44-0"	"Bióxido de nitrógeno"	"kg"	376	0	0	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"124-38-9"	"Bióxido de carbono"	"ton"	13802.0434	0	0	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"7439-97-6"	"Mercurio"	"kg"	0	0	0.28892	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"S/C5"	"Níquel (compuestos)"	"kg"	0	78.44	156.0168	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"7440-38-2"	"Arsénico"	"kg"	0	0	1.4446	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	4.3338	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.28892	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"7440-43-9"	"Cadmio"	"kg"	0	10.8345	11.5568	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"S/C6"	"Plomo (compuestos)"	"kg"	0	28.89	57.784	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"S/C3"	"Cromo (compuestos)"	"kg"	0	36.115	72.23	0	0	0	0	0	0	0	0
"AANEE0900711"	"AUTOMOVILÍSTICA ANDRADE, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000655	0	0
"AANEE0900711"	"AUTOMOVILÍSTICA ANDRADE, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0655	0	0
"AANEE0900711"	"AUTOMOVILÍSTICA ANDRADE, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0262	0	0
"AANEE0900711"	"AUTOMOVILÍSTICA ANDRADE, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.131	0	0
"AANEE0900711"	"AUTOMOVILÍSTICA ANDRADE, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.131	0	0
"AANEE0900711"	"AUTOMOVILÍSTICA ANDRADE, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Iztapalapa"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.033667	0	0
"AANEE0900711"	"AUTOMOVILÍSTICA ANDRADE, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00131	0	0
"AAN7L1510611"	"ACEROS ANGLO S.A .DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Toluca"	"124-38-9"	"Bióxido de carbono"	"ton"	4.56138	0	0	0	0	0	0	0	0	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Azcapotzalco"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0098	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Azcapotzalco"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.012593	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Azcapotzalco"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0245	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Azcapotzalco"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00049	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Azcapotzalco"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000245	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Azcapotzalco"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.049	0	0
"AAZEE0900211"	"ANGAR AZCAPOTZALCO, S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Azcapotzalco"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.049	0	0
"ABA5N1605311"	"Agroindustrias del Balsas, S.A. de C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"S/C5"	"Níquel (compuestos)"	"kg"	696.8	262.79217778	0	0	0	0	0	0	0	0	0
"ABA5N1605311"	"Agroindustrias del Balsas, S.A. de C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"124-38-9"	"Bióxido de carbono"	"ton"	161873.1603	0	0	0	0	0	0	0	0	0	0
"ABA5N1605311"	"Agroindustrias del Balsas, S.A. de C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	41.06127778	0	0	0	0	0	0	0	0	0
"ABA5N1605311"	"Agroindustrias del Balsas, S.A. de C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"10024-97-2"	"Oxido nitroso"	"ton"	0.90708	0	0	0	0	0	0	0	0	0	0
"ABA5N1605311"	"Agroindustrias del Balsas, S.A. de C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	16.42451111	0	0	0	0	0	0	0	0	0
"ABA6E1505111"	"ABA S.A. DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.03362703	0	0
"ABA6E1505111"	"ABA S.A. DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000418235	0	0
"ABA6E1505111"	"ABA S.A. DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0167294	0	0
"ABA6E1505111"	"ABA S.A. DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.083647	0	0
"ABA6E1505111"	"ABA S.A. DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00083647	0	0
"ABA6E1505111"	"ABA S.A. DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.083647	0	0
"ABA6E1505111"	"ABA S.A. DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0418235	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"1332-21-4"	"Asbesto"	"kg"	0	0	0	0	0	315	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0.34345375	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"7440-43-9"	"Cadmio"	"kg"	0	0	0.0256135	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	2.88734	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0.00246	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.582125	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"ton"	2053.7281	0	0	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"7440-38-2"	"Arsénico"	"kg"	0	0	1.2690325	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"7439-97-6"	"Mercurio"	"kg"	0	0	0.023285	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.4657	0	0	0	0	0	0	0	0
"ABCHM0900411"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.    UNIDAD SANTA FE"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Cuajimalpa de Morelos"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	3	0	0	0
"ABCHM0900411"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.    UNIDAD SANTA FE"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Cuajimalpa de Morelos"	"7440-43-9"	"Cadmio"	"kg"	0	0	0	0	0	0	0	8	0	0	0
"ABCHM0900411"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.    UNIDAD SANTA FE"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Cuajimalpa de Morelos"	"7439-97-6"	"Mercurio"	"kg"	0	0	0	0	0	0	0	9.55	0	0	0
"ABCHM0900411"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.    UNIDAD SANTA FE"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Cuajimalpa de Morelos"	"50-00-0"	"Formaldehido"	"kg"	0	0	0	0	0	0	0	0	0	393.8	0
"ABCHM0901021"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I. A. P. UNIDAD OBSERVATORIO"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	2334	0	0	0
"ABCHM0901021"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I. A. P. UNIDAD OBSERVATORIO"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"7439-97-6"	"Mercurio"	"kg"	0	0	0	0	0	0	0	12.67	0	0	0
"ABCHM0901021"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I. A. P. UNIDAD OBSERVATORIO"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"50-00-0"	"Formaldehido"	"kg"	0	0	0	0	0	0	0	0	0	33393.1	0
"ABCHM0901021"	"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I. A. P. UNIDAD OBSERVATORIO"	"Servicios de salud y de asistencia"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"7440-43-9"	"Cadmio"	"kg"	0	0	0	0	0	0	0	10.2	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"7440-38-2"	"Arsénico"	"kg"	0	0.088	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C5"	"Níquel (compuestos)"	"kg"	0	2.2	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.484	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"124-38-9"	"Bióxido de carbono"	"ton"	5475.4008	0	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.22	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"7439-97-6"	"Mercurio"	"kg"	0	0.0044	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"7440-43-9"	"Cadmio"	"kg"	0	0.044	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.352	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA S.A"	"Quimica"	"MEXICO"	"La Paz"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.172817
"ABE5Q1507011"	"ACABADOS BETA S.A"	"Quimica"	"MEXICO"	"La Paz"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.172817
"ABE5Q1507011"	"ACABADOS BETA S.A"	"Quimica"	"MEXICO"	"La Paz"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.003456
"ABE5Q1507011"	"ACABADOS BETA S.A"	"Quimica"	"MEXICO"	"La Paz"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.08468033
"ABE5Q1507011"	"ACABADOS BETA S.A"	"Quimica"	"MEXICO"	"La Paz"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0	0	0.0345634
"ABE5Q1507011"	"ACABADOS BETA S.A"	"Quimica"	"MEXICO"	"La Paz"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.172817
"ABE5Q1507011"	"ACABADOS BETA S.A"	"Quimica"	"MEXICO"	"La Paz"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.00345634
"ABFLJ1508111"	"Aleaciones de Bronces Finos, S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tecamac"	"124-38-9"	"Bióxido de carbono"	"ton"	550.809792	0	0	0	0	0	0	0	0	0	0
"ABFLJ1508111"	"Aleaciones de Bronces Finos, S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tecamac"	"10102-44-0"	"Bióxido de nitrógeno"	"kg"	499.612	0	0	0	0	0	0	0	0	0	0
"ABI5J1100511"	"ALCOSA BIOTEC, S.A. DE C.V."	"Quimica"	"GUANAJUATO"	"Apaseo el Grande"	"124-38-9"	"Bióxido de carbono"	"ton"	318.01325	0	0	0	0	0	0	0	0	0	0
"ABI861900611"	"ABINSA S.A. DE C.V. AB STEEL Planta Pueblo Nuevo"	"Articulos y productos metalicos"	"NUEVO LEON"	"Apodaca"	"7439-97-6"	"Mercurio"	"kg"	0	0	0	0	0	0	0	0.000305	0	0	0
"ABI861900611"	"ABINSA S.A. DE C.V. AB STEEL Planta Pueblo Nuevo"	"Articulos y productos metalicos"	"NUEVO LEON"	"Apodaca"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.52021094	0	0
"ABL911904611"	"ACUITY BRANDS LIGHTING DE MEXICO, S. DE R.L. DE C.V. PLANTA MEZQUITAL"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"San Nicolas de los Garza"	"124-38-9"	"Bióxido de carbono"	"ton"	3350	0	0	0	0	0	0	0	0	0	0
"ABL921902611"	"ACUITY BRANDS LIGHTING DE MÉXICO, S.A DE R.L. DE C.V., PLANTA GUADALUPE"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"7440-38-2"	"Arsénico"	"kg"	0	0	0	0	0	0	0	0	17.6	0	0
"ABL921902611"	"ACUITY BRANDS LIGHTING DE MÉXICO, S.A DE R.L. DE C.V., PLANTA GUADALUPE"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	9600	0	0	0	0	0	0
"ABL921902611"	"ACUITY BRANDS LIGHTING DE MÉXICO, S.A DE R.L. DE C.V., PLANTA GUADALUPE"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"124-38-9"	"Bióxido de carbono"	"ton"	36.288	0	0	0	0	0	0	0	0	0	0
"ABL921902611"	"ACUITY BRANDS LIGHTING DE MÉXICO, S.A DE R.L. DE C.V., PLANTA GUADALUPE"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"7439-97-6"	"Mercurio"	"kg"	0	0	0	0	0	0	0	134.9	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C5"	"Níquel (compuestos)"	"kg"	0.2247	0	0	0	0	0	0	0	0.091683	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.091683	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.599034	0	0
