"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"IPG562800312"	"ABSORMEX CMPC TISSUE SA DE CV,ABSORMEX S.A. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Altamira"	"Ni"	"Níquel (compuestos)"	"Kg"	0	378.1137	0	0	0	0	0	0	0	0	0
"IPG562800312"	"ABSORMEX CMPC TISSUE SA DE CV,ABSORMEX S.A. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Altamira"	"Pb"	"Plomo (compuestos)"	"Kg"	0	192.1449	0	0	0	0	0	0	0	0	0
"ACT7X0200311"	"ACABADOS DE CALIDAD TECATE SA DE CV,ACABADOS DE CALIDAD TECATE, S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tecate"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.0819	0	0
"ACT7X0200311"	"ACABADOS DE CALIDAD TECATE SA DE CV,ACABADOS DE CALIDAD TECATE, S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tecate"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.528	0	0
"ART2111400386"	"ACABADOS RIO TEJO, S.A. DE C.V.,"	"Textiles, fibras e hilos"	"PUEBLA"	"Puebla"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	2.526
"ART2111400386"	"ACABADOS RIO TEJO, S.A. DE C.V.,"	"Textiles, fibras e hilos"	"PUEBLA"	"Puebla"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	2.4494
"ART2111400386"	"ACABADOS RIO TEJO, S.A. DE C.V.,"	"Textiles, fibras e hilos"	"PUEBLA"	"Puebla"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	2.3984
"AAUEE1901911"	"ACCESO AUTOMOTRIZ SA DE CV,AUDI CALZADA DEL VALLE"	"Otros"	"NUEVO LEON"	"San Pedro Garza Garcia"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	1287.3	0	0	0	0	0	0
"AME1901200031"	"ACCURIDE DE MÉXICO, S.A. DE C.V.,PLANTA CIÉNEGA DE FLORES"	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"124-38-9"	"Bióxido de carbono"	"Kg"	2668501	0	0	0	0	0	0	0	0	0	0
"AME1901200031"	"ACCURIDE DE MÉXICO, S.A. DE C.V.,PLANTA CIÉNEGA DE FLORES"	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	10.31	0	0	0	0	0	0	0	0
"AINNG0200211"	"ACCURIDE INTERNATIONAL S.A. DE C.V.,"	"Quimica"	"BAJA CALIFORNIA"	"Mexicali"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.095	0	0
"AINNG0200211"	"ACCURIDE INTERNATIONAL S.A. DE C.V.,"	"Quimica"	"BAJA CALIFORNIA"	"Mexicali"	"124-38-9"	"Bióxido de carbono"	"Kg"	585793.92	0	0	0	0	0	0	0	0	0	0
"AINNG0200211"	"ACCURIDE INTERNATIONAL S.A. DE C.V.,"	"Quimica"	"BAJA CALIFORNIA"	"Mexicali"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2.19	0	0
"AINNG0200211"	"ACCURIDE INTERNATIONAL S.A. DE C.V.,"	"Quimica"	"BAJA CALIFORNIA"	"Mexicali"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4.5991	0	0
"AINNG0200211"	"ACCURIDE INTERNATIONAL S.A. DE C.V.,"	"Quimica"	"BAJA CALIFORNIA"	"Mexicali"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.7231	0	0
"AINNG0200211"	"ACCURIDE INTERNATIONAL S.A. DE C.V.,"	"Quimica"	"BAJA CALIFORNIA"	"Mexicali"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.2851	0	0
"AGOMC3105011"	"ACEITERA DEL GOLFO S.A. DE C.V.,"	"Quimica"	"YUCATAN"	"Merida"	"124-38-9"	"Bióxido de carbono"	"Kg"	23748320	0	0	0	0	0	0	0	0	0	0
"APA1Z3000311"	"ACEITES DE PALMA, SA DE CV,ACEITES DE PALMA S.A. DE C.V."	"Quimica"	"VERACRUZ"	"Acayucan"	"124-38-9"	"Bióxido de carbono"	"Kg"	9487180	0	0	0	0	0	0	0	0	0	0
"APA1Z3000311"	"ACEITES DE PALMA, SA DE CV,ACEITES DE PALMA S.A. DE C.V."	"Quimica"	"VERACRUZ"	"Acayucan"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	2.583	0	0	0	0	0	0	0	0
"APA1Z3000311"	"ACEITES DE PALMA, SA DE CV,ACEITES DE PALMA S.A. DE C.V."	"Quimica"	"VERACRUZ"	"Acayucan"	"74-82-8"	"Metano"	"Kg"	206920	0	0	0	0	0	0	0	0	0	0
"APA1Z3000311"	"ACEITES DE PALMA, SA DE CV,ACEITES DE PALMA S.A. DE C.V."	"Quimica"	"VERACRUZ"	"Acayucan"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	2.583	0	0	0	0	0	0	0	0
"APA1Z3000311"	"ACEITES DE PALMA, SA DE CV,ACEITES DE PALMA S.A. DE C.V."	"Quimica"	"VERACRUZ"	"Acayucan"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	2.7845	0	0	0	0	0	0	0	0
"AET1605300706"	"ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"124-38-9"	"Bióxido de carbono"	"Kg"	6452954	0	0	0	0	0	0	0	0	0	0
"AET1605300706"	"ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.4953	0	0
"AET1605300706"	"ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.7008	0	0
"AET1605300706"	"ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	18.878	0	0
"AET1605300706"	"ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	5.9064	0	0
"AGDMC1412011"	"ACEITES, GRASAS Y DERIVADOS, S.A. DE C.V.,AGYDSA"	"Quimica"	"JALISCO"	"Zapopan"	"7440-38-2"	"Arsénico"	"Kg"	16.52182	0	0	0	0	0	0	0	0	0	0
"AJA0900500338"	"ACEITES Y JABONES, S.A. DE C.V.,"	"Quimica"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.5386	0	0
"AJA0900500338"	"ACEITES Y JABONES, S.A. DE C.V.,"	"Quimica"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	9.0392	0	0
"AJA0900500338"	"ACEITES Y JABONES, S.A. DE C.V.,"	"Quimica"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	12.8856	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"124-38-9"	"Bióxido de carbono"	"Kg"	3086064.04	0	0	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	1.3583	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	4.3739	0	0	0	0	0	0	0	0
"ACA8A1502411"	"ACEROS CAMESA, S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2	0	0
"ACA8A1502411"	"ACEROS CAMESA, S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2	0	0
"ACA8A1502411"	"ACEROS CAMESA, S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2	0	0
"ACA8A1502411"	"ACEROS CAMESA, S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2	0	0
"ACA8A1502411"	"ACEROS CAMESA, S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2	0	0
"ACA910900511"	"ACEROS CAMESA, S.A. DE C.V.,CAMESA"	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4	0	0
"ACA910900511"	"ACEROS CAMESA, S.A. DE C.V.,CAMESA"	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4	0	0
"ACA910900511"	"ACEROS CAMESA, S.A. DE C.V.,CAMESA"	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4	0	0
"ACA910900511"	"ACEROS CAMESA, S.A. DE C.V.,CAMESA"	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4	0	0
"ACA910900511"	"ACEROS CAMESA, S.A. DE C.V.,CAMESA"	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V.,GERDAU CORSA"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"124-38-9"	"Bióxido de carbono"	"Kg"	10866480	0	0	0	0	0	0	0	0	0	0
"AINMD1902611"	"ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA LAS AMÉRICAS"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Guadalupe"	"124-38-9"	"Bióxido de carbono"	"Kg"	1149235.2	0	0	0	0	0	0	0	0	0	0
"AINMD1902611"	"ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA LAS AMÉRICAS"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Guadalupe"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.2224	0	0
"AINMD1902611"	"ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA LAS AMÉRICAS"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Guadalupe"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.3224	0	0
"AIN7N1903911"	"ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA RUIZ CORTINES"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Monterrey"	"124-38-9"	"Bióxido de carbono"	"Kg"	1911982.08	0	0	0	0	0	0	0	0	0	0
"ADLSE0706211"	"ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV"	"Alimenticio y/o de consumo humano"	"CHIAPAS"	"Ostuacan"	"As"	"Arsénico (compuestos)"	"Kg"	0	2.6108	0	0	0	0	0	0	0	0	0
"ADLSE0706211"	"ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV"	"Alimenticio y/o de consumo humano"	"CHIAPAS"	"Ostuacan"	"Cr"	"Cromo (compuestos)"	"Kg"	0	5.4825	0	0	0	0	0	0	0	0	0
"ADLSE0706211"	"ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV"	"Alimenticio y/o de consumo humano"	"CHIAPAS"	"Ostuacan"	"Ni"	"Níquel (compuestos)"	"Kg"	0	2.0016	0	0	0	0	0	0	0	0	0
"AVESY3019311"	"ACUARIO DE VERACRUZ, A.C.,ACUARIO DE VERACRUZ"	"Otros"	"VERACRUZ"	"Veracruz"	"Cr"	"Cromo (compuestos)"	"Kg"	0	3.91	0	0	0	0	0	0	0	0	0
"AVESY3019311"	"ACUARIO DE VERACRUZ, A.C.,ACUARIO DE VERACRUZ"	"Otros"	"VERACRUZ"	"Veracruz"	"Ni"	"Níquel (compuestos)"	"Kg"	0	4.89	0	0	0	0	0	0	0	0	0
"AVESY3019311"	"ACUARIO DE VERACRUZ, A.C.,ACUARIO DE VERACRUZ"	"Otros"	"VERACRUZ"	"Veracruz"	"Pb"	"Plomo (compuestos)"	"Kg"	0	3.97	0	0	0	0	0	0	0	0	0
"ABL1902600106"	"ACUITY BRANDS LIGHTING DE MEXICO S DE RL DE CV,ACUITY BRANDS LIGHTING DE MÉXICO, S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"124-38-9"	"Bióxido de carbono"	"Kg"	6157465	0	0	0	0	0	0	0	0	0	0
"AOM8Z1904111"	"ACUMULADORES OMEGA SA DE CV,ACUMULADORES OMEGA"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"124-38-9"	"Bióxido de carbono"	"Kg"	1304217.85	0	0	0	0	0	0	0	0	0	0
"AOM8Z1904111"	"ACUMULADORES OMEGA SA DE CV,ACUMULADORES OMEGA"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	1.3205	0	0	0	0	0	0	0	0
"AJU0803700383"	"ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,ADEMCO DE JUAREZ"	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Juarez"	"7440-43-9"	"Cadmio"	"Kg"	0	0	0	0	0	0	0	1.9	0	0	0
"AJU0803700383"	"ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,ADEMCO DE JUAREZ"	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Juarez"	"7440-02-0"	"Níquel (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	0	0	0	1.9	0	0	0
"AJU0803700383"	"ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,ADEMCO DE JUAREZ"	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Juarez"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	1468.49	0	0	0	0	0	0
"ADH5G2901511"	"ADHESIVOS, S.A. DE C.V.,"	"Quimica"	"TLAXCALA"	"Ixtacuixtla de Mariano Matamoros"	"124-38-9"	"Bióxido de carbono"	"Kg"	2470112	0	0	0	0	0	0	0	0	0	0
"AME2902800003"	"ADIENT MEXICO, S DE RL DE CV,ADIENT MEXICO, S. DE R.L. DE C.V."	"Automotriz"	"TLAXCALA"	"Teolocholco"	"124-38-9"	"Bióxido de carbono"	"Kg"	2853810	0	0	0	0	0	0	0	0	0	0
"AME2902800003"	"ADIENT MEXICO, S DE RL DE CV,ADIENT MEXICO, S. DE R.L. DE C.V."	"Automotriz"	"TLAXCALA"	"Teolocholco"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	3.6344	0	0	0	0	0	0	0	0
"AME692201611"	"ADITIVOS MEXICANOS, S.A. DE C.V.,"	"Quimica"	"QUERETARO"	"San Juan del Rio"	"124-38-9"	"Bióxido de carbono"	"Kg"	16901924.467444	0	0	0	0	0	0	0	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.21	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"Kg"	46562258.4	0	0	0	0	0	0	0	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.2737	0	0
