"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"ABL1902600106"	"ACUITY BRANDS LIGHTING DE MEXICO S DE RL DE CV,ACUITY BRANDS LIGHTING DE MÉXICO, S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"124-38-9"	"Bióxido de carbono"	"Kg"	1923795.4	0	0	0	0	0	0	0	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4.2251	0	0
"ABS7T0503011"	"ALUMINIO Y BRONCES DE SALTILLO, S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Saltillo"	"124-38-9"	"Bióxido de carbono"	"Kg"	415600	0	0	0	0	0	0	0	0	0	0
"ACA2300500033"	"MAYA MOTRIZ, S.A DE C.V,NISSAN COLOSIO"	"Automotriz"	"QUINTANA ROO"	"Benito Juarez"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	1.2603	0	0	0	0	0	0	0	0
"ACA2300800026"	"MAYA MOTRIZ, S.A DE C.V,NISSAN PLAYA"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	1.477	0	0	0	0	0	0	0	0
"ACA460801121"	"ATHLETIC DE CAMARGO SA DE CV,RUSSELL ATHLETIC DE CAMARGO"	"Textiles, fibras e hilos"	"CHIHUAHUA"	"Camargo"	"124-38-9"	"Bióxido de carbono"	"Kg"	605755	0	0	0	0	0	0	0	0	0	0
"ACA8A1502411"	"ACEROS CAMESA S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2.1489	0	0
"ACA8A1502411"	"ACEROS CAMESA S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.7908	0	0
"ACA8A1502411"	"ACEROS CAMESA S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	35.8146	0	0
"ACA8A1502411"	"ACEROS CAMESA S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Cuautitlan"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2.1488	0	0
"ACAKE1700711"	"AUTO CAM, S.A. DE C.V.,AUTO CAM"	"Otros"	"MORELOS"	"Cuernavaca"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	433.3	0	0	0	0	0	0
"ACAKE1903911"	"AUTOMOVILES Y CAMIONES, S.A. DE C.V.,"	"Otros"	"NUEVO LEON"	"Monterrey"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	6	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	3.7542
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1.3201
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	3.559
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	27.2011
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	3.6544
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	100.0977
"ACCUB1802011"	"ASOCIACIÓN DE CONDÓMINOS DEL CONDOMINIO MAESTRO LOS FLAMINGOS, A.C.,CONDOMINIO MAESTRO LOS FLAMINGOS"	"Otros"	"NAYARIT"	"Bahia de Banderas"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	11.1609	0	0	0	0	0	0	0	0
"ACCUB1802011"	"ASOCIACIÓN DE CONDÓMINOS DEL CONDOMINIO MAESTRO LOS FLAMINGOS, A.C.,CONDOMINIO MAESTRO LOS FLAMINGOS"	"Otros"	"NAYARIT"	"Bahia de Banderas"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	4.6471	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"124-38-9"	"Bióxido de carbono"	"Kg"	6536352.27	0	0	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	1.3583	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	3.1514	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	4.3739	0	0	0	0	0	0	0	0
"ACE8V2500111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS, S. DE R.L. DE C.V., PLANTA VII"	"Automotriz"	"SINALOA"	"Ahome"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0.091	0	0	0	212.28	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"CHIHUAHUA"	"Chihuahua"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"CHIHUAHUA"	"Chihuahua"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"CHIHUAHUA"	"Chihuahua"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"CHIHUAHUA"	"Chihuahua"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACM3L1100711"	"AVON COSMETICS MANUFACTURING S DE RL DE CV,"	"Quimica"	"GUANAJUATO"	"Celaya"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	1.5549	0	0	0	0	0	0	0	0	0
"ACM3L1100711"	"AVON COSMETICS MANUFACTURING S DE RL DE CV,"	"Quimica"	"GUANAJUATO"	"Celaya"	"Cr"	"Cromo (compuestos)"	"Kg"	0	1.5549	0	0	0	0	0	0	0	0	0
"ACM3L1100711"	"AVON COSMETICS MANUFACTURING S DE RL DE CV,"	"Quimica"	"GUANAJUATO"	"Celaya"	"Ni"	"Níquel (compuestos)"	"Kg"	0	7.7289	0	0	0	0	0	0	0	0	0
"ACM3L1100711"	"AVON COSMETICS MANUFACTURING S DE RL DE CV,"	"Quimica"	"GUANAJUATO"	"Celaya"	"Pb"	"Plomo (compuestos)"	"Kg"	0	6.5856	0	0	0	0	0	0	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V.,GERDAU CORSA"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"124-38-9"	"Bióxido de carbono"	"Kg"	7927679.2	0	0	0	0	0	0	0	0	0	0
"ACR7X0803711"	"ALFA CRONOS SA DE CV,ALFA CRONOS S.A. DE C.V."	"Quimica"	"CHIHUAHUA"	"Juarez"	"124-38-9"	"Bióxido de carbono"	"Kg"	658110.7	0	0	0	0	0	0	0	0	0	0
"ACR7X0803711"	"ALFA CRONOS SA DE CV,ALFA CRONOS S.A. DE C.V."	"Quimica"	"CHIHUAHUA"	"Juarez"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.5466	0	0
"ACR7X0803711"	"ALFA CRONOS SA DE CV,ALFA CRONOS S.A. DE C.V."	"Quimica"	"CHIHUAHUA"	"Juarez"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.6088	0	0
"ACSKE2402811"	"AUTOMOVILES COMPACTOS DE SAN LUIS SA DE CV,VOLKSWAGEN POTOSINA"	"Otros"	"SAN LUIS POTOSI"	"San Luis Potosi"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	42	0	0	0	0	0	0
"ACT7X0200311"	"ACABADOS DE CALIDAD TECATE SA DE CV,ACABADOS DE CALIDAD TECATE, S.A. DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tecate"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	2.34	8.2774	0	0
"ACU1903900043"	"AUTOPOLIS CUMBRES, S.A. DE C.V.,AUTOPOLIS NISSAN GONZALITOS"	"Otros"	"NUEVO LEON"	"Monterrey"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	1123.734	0	0	0	0	0	0
"ACUKE1903911"	"AUTOPOLIS CUMBRES, S.A. DE C.V.,NISSAN AUTOPOLIS CUMBRES"	"Otros"	"NUEVO LEON"	"Monterrey"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	721.65	0	0	0	0	0	0
"ACUKE1903921"	"AUTOMOTORES CUMBRES S.A. DE C.V.,"	"Otros"	"NUEVO LEON"	"Monterrey"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	119.658	0	0	0	0	0	0
"ACUKE1904811"	"AUTOPOLIS CUMBRES, S.A. DE C.V.,NISSAN AUTOPOLIS SANTA CATARINA"	"Otros"	"NUEVO LEON"	"Santa Catarina"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	543.15	0	0	0	0	0	0
"ACV5H1605311"	"ALKEMIN, S. DE R.L. DE C.V.,"	"Quimica"	"MICHOACAN"	"Morelia"	"124-38-9"	"Bióxido de carbono"	"Kg"	371846.3	0	0	0	0	0	0	0	0	0	0
"ADH5G2901511"	"ADHESIVOS, S.A. DE C.V.,"	"Quimica"	"TLAXCALA"	"Ixtacuixtla de Mariano Matamoros"	"124-38-9"	"Bióxido de carbono"	"Kg"	2244701.7	0	0	0	0	0	0	0	0	0	0
"ADH5G2901511"	"ADHESIVOS, S.A. DE C.V.,"	"Quimica"	"TLAXCALA"	"Ixtacuixtla de Mariano Matamoros"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1.1763
"ADLSE0706211"	"ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV"	"Quimica"	"CHIAPAS"	"Ostuacan"	"As"	"Arsénico (compuestos)"	"Kg"	0	7.6582	0	0	0	0	0	0	0	0	0
"ADLSE0706211"	"ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV"	"Quimica"	"CHIAPAS"	"Ostuacan"	"Cr"	"Cromo (compuestos)"	"Kg"	0	4.1772	0	0	0	0	0	0	0	0	0
"ADLSE0706211"	"ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV"	"Quimica"	"CHIAPAS"	"Ostuacan"	"Ni"	"Níquel (compuestos)"	"Kg"	0	3.3069	0	0	0	0	0	0	0	0	0
"AEC0801900362"	"ALTEC ELECTRONICA CHIHUAHUA S.A. DE C.V.,ALTEC ELECTRONICA CHIHUAHUA SA DE CV PARQUE TECNOLOGICO BAFAR"	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Chihuahua"	"7439-97-6"	"Mercurio"	"Kg"	0	0	0	0	0	0	0	0	0	0	63.5
"AEC0801900362"	"ALTEC ELECTRONICA CHIHUAHUA S.A. DE C.V.,ALTEC ELECTRONICA CHIHUAHUA SA DE CV PARQUE TECNOLOGICO BAFAR"	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Chihuahua"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	3783.7	0	0	0	0	0	0
"AEEBU0900711"	"ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,PLANTA 2"	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"124-38-9"	"Bióxido de carbono"	"Kg"	434392	0	0	0	0	0	0	0	0	0	0
"AEEBU0900712"	"ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,ALUMINIO EXTRAL"	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Iztapalapa"	"124-38-9"	"Bióxido de carbono"	"Kg"	423244.8	0	0	0	0	0	0	0	0	0	0
"AEM0900700106"	"AUTO ELECTRICOS DE MÉXICO, S.A.P.I. DE C.V.,"	"Automotriz"	"DISTRITO FEDERAL"	"Iztapalapa"	"124-38-9"	"Bióxido de carbono"	"Kg"	721240	0	0	0	0	0	0	0	0	0	0
"AEM0900700106"	"AUTO ELECTRICOS DE MÉXICO, S.A.P.I. DE C.V.,"	"Automotriz"	"DISTRITO FEDERAL"	"Iztapalapa"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	4.7305	0	0
"AEM1507000029"	"AUTO ELÉCTRICOS DE MÉXICO, S.A.P.I. DE C.V., PLANTA LOS REYES"	"Automotriz"	"MEXICO"	"La Paz"	"124-38-9"	"Bióxido de carbono"	"Kg"	258170	0	0	0	0	0	0	0	0	0	0
"AEM1507000029"	"AUTO ELÉCTRICOS DE MÉXICO, S.A.P.I. DE C.V., PLANTA LOS REYES"	"Automotriz"	"MEXICO"	"La Paz"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	3.8664	0	0	0	0	0	0	0	0
"AEM972803211"	"ALCOM ELECTRONICOS DE MEXICO S.A DE C.V.,"	"Equipos y articulos electronicos, electricos y domesticos"	"TAMAULIPAS"	"Reynosa"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	535.4	0	0	0	0	0	0
"AEMSP0805111"	"AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE"	"Metalurgica (incluye la siderurgica)"	"CHIHUAHUA"	"Ocampo"	"As"	"Arsénico (compuestos)"	"Kg"	0	1.0701	0	0	0	0	0	0	0	0	0
"AEMSP0805111"	"AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE"	"Metalurgica (incluye la siderurgica)"	"CHIHUAHUA"	"Ocampo"	"124-38-9"	"Bióxido de carbono"	"Kg"	21993361.2	0	0	0	0	0	0	0	0	0	0
"AEMSP0805111"	"AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE"	"Metalurgica (incluye la siderurgica)"	"CHIHUAHUA"	"Ocampo"	"Cr"	"Cromo (compuestos)"	"Kg"	0	3.8218	0	0	0	0	0	0	0	0	0
"AEMSP0805111"	"AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE"	"Metalurgica (incluye la siderurgica)"	"CHIHUAHUA"	"Ocampo"	"Ni"	"Níquel (compuestos)"	"Kg"	0	3.0574	0	0	0	0	0	0	0	0	0
