"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"ABI861900611"	"ABINSA S.A. DE C.V.,ABINSA S.A DE C.V. AB STEEL PLANTA PUEBLO NUEVO"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Apodaca"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.0604	0	0
"ABM7U2402811"	"AUTOMOTIVE BEND DE MEXICO, S. DE R.L. DE C.V.,BEND ALL"	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"HFCs"	"Hidrofluorocarbonos"	"Kg"	0	0	0	0	61000	0	0	0	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.1006	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.1585	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.8617	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.1585	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.1585	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS, S.A. DE C.V.,ADM BIO PRODUCTOS, S.A DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"Kg"	4574738.28	0	0	0	0	0	0	0	0	0	0
"ACABF2102111"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"PUEBLA"	"Atzala"	"Cr"	"Cromo (compuestos)"	"Kg"	0	4.0499	0	0	0	0	0	0	0	0	0
"ACABF2102111"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"PUEBLA"	"Atzala"	"Ni"	"Níquel (compuestos)"	"Kg"	0	3.2432	0	0	0	0	0	0	0	0	0
"ACABF2102111"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"PUEBLA"	"Atzala"	"Pb"	"Plomo (compuestos)"	"Kg"	0	1.5969	0	0	0	0	0	0	0	0	0
"ACAKE1903911"	"AUTOMOVILES Y CAMIONES, S.A. DE C.V.,"	"Otros"	"NUEVO LEON"	"Monterrey"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	6	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	28.0389
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	5.6077
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	280.3897
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	28.0389
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	5607.7879
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	547.1824
"ACARP2300511"	"AEROPUERTO DE CANCUN SA DE CV,AEROPUERTO DE CANCUN SA DE CV"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0	0	0	0	0	0	0	0	0	168.2338
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	12.3113
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	24.6226
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	369.3387
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	2.4623
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1231.129
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	196.9806
"ACAS73005311"	"AB CALSA S.A. DE C.V.,"	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Cuitlahuac"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0	0	0	0	0	0	0	0	0	135.4242
"ACA2300500033"	"MAYA MOTRIZ, S.A DE C.V,NISSAN CANCUN"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	1.5672	0	0	0	0	0	0	0	0
"ACA3105000082"	"MAYA MOTRIZ, S.A DE C.V,NISSAN CIRCUITO"	"Otros"	"YUCATAN"	"Merida"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	1.7058	0	0	0	0	0	0	0	0
"ACA3105900068"	"AGROPORCINA LA CANDELARIA, S.P.R. DE R.L. DE C.V.,LA CANDELARIA"	"Alimenticio y/o de consumo humano"	"YUCATAN"	"Progreso"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	2.4925	0	0	0	0	0	0	0	0
"ACA3105900068"	"AGROPORCINA LA CANDELARIA, S.P.R. DE R.L. DE C.V.,LA CANDELARIA"	"Alimenticio y/o de consumo humano"	"YUCATAN"	"Progreso"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	12.4624	0	0	0	0	0	0	0	0
"ACA3105900068"	"AGROPORCINA LA CANDELARIA, S.P.R. DE R.L. DE C.V.,LA CANDELARIA"	"Alimenticio y/o de consumo humano"	"YUCATAN"	"Progreso"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	31.156	0	0	0	0	0	0	0	0
"ACA3105900068"	"AGROPORCINA LA CANDELARIA, S.P.R. DE R.L. DE C.V.,LA CANDELARIA"	"Alimenticio y/o de consumo humano"	"YUCATAN"	"Progreso"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	11.2162	0	0	0	0	0	0	0	0
"ACCUB1802011"	"ASOCIACIÓN DE CONDÓMINOS DEL CONDOMINIO MAESTRO LOS FLAMINGOS, A.C.,CONDOMINIO MAESTRO LOS FLAMINGOS"	"Otros"	"NAYARIT"	"Bahia de Banderas"	"Cr"	"Cromo (compuestos)"	"Kg"	0	1.0391	1.058	0	0	0	0	0	0	0	0
"ACE6S2901711"	"ALPHA CERAMICA S.A.P.I DE C.V.,ALPHA CERAMICA, S.A.P.I. DE C.V."	"Cemento y Cal"	"TLAXCALA"	"Mazatecochco de Jose Maria Morelos"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	1.1505	0	0	0	0	0	0	0	0
"ACE6S2901711"	"ALPHA CERAMICA S.A.P.I DE C.V.,ALPHA CERAMICA, S.A.P.I. DE C.V."	"Cemento y Cal"	"TLAXCALA"	"Mazatecochco de Jose Maria Morelos"	"124-38-9"	"Bióxido de carbono"	"Kg"	21937670	0	0	0	0	0	0	0	0	0	0
"ACE7F1104411"	"ARCELORMITTAL CELAYA SA DE CV,ARCELORMITTAL CELAYA ACEROS LARGOS"	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Villagran"	"124-38-9"	"Bióxido de carbono"	"Kg"	34216558.8	0	0	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN MATRIX METALS S.A. DE C.V.,ACERLAN MATRIX METALS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"124-38-9"	"Bióxido de carbono"	"Kg"	3704411.66	0	0	0	0	0	0	0	0	0	0
"ACE8V2500111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS, S. DE R.L. DE C.V., PLANTA VII"	"Automotriz"	"SINALOA"	"Ahome"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.2911	0	0
"ACE8V2500111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS, S. DE R.L. DE C.V., PLANTA VII"	"Automotriz"	"SINALOA"	"Ahome"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.2911	0	0
"ACE8V2500111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS, S. DE R.L. DE C.V., PLANTA VII"	"Automotriz"	"SINALOA"	"Ahome"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.2911	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"CHIHUAHUA"	"Chihuahua"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"CHIHUAHUA"	"Chihuahua"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
"ACIRP0801911"	"AEROPUERTO DE CHIHUAHUA S.A DE C.V,AEROPUERTO DE CHIHUAHUA"	"Otros"	"CHIHUAHUA"	"Chihuahua"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	1.387	0	0	0	0	0	0	0	0
