"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"7440-38-2"	"Arsénico"	"Kg"	0	0.000626165625	0	0	0	0	0	0	0	0	0
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S. DE R.L. DE C.V."	"Automotriz"	"GUANAJUATO"	"Silao"	"7440-43-9"	"Cadmio"	"Kg"	0	0.004122	0	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	3707	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"Kg"	3410	0	0	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"1332-21-4"	"Asbesto"	"Kg"	0	0	0	0	0	1393	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0.5296	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0.005296	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"Ni"	"Níquel (compuestos)"	"Kg"	0	2.99224	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"Pb"	"Plomo (compuestos)"	"Kg"	0	1.93304	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"124-38-9"	"Bióxido de carbono"	"Kg"	1079904	0	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0.10592	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"7440-38-2"	"Arsénico"	"Kg"	0	0.010592	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"7440-43-9"	"Cadmio"	"Kg"	0	0.15888	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0.08468033	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0.00345634	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0.172817	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0.172817	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0.0345634	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"7440-38-2"	"Arsénico"	"Kg"	0	0.00345634	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"7440-43-9"	"Cadmio"	"Kg"	0	0.172817	0	0	0	0	0	0	0	0	0
"ABL911904611"	"ACUITY BRANDS LIGHTING DE MEXICO, S. DE R.L. DE C.V. PLANTA MEZQUITAL"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"San Nicolas de los Garza"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	30	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"Kg"	32587733	0	0	0	0	0	0	0	0	0	0
"ABR910803711"	"AMGLO BRAVO S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Juarez"	"124-38-9"	"Bióxido de carbono"	"Kg"	1691.16	0	0	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Cr"	"Cromo (compuestos)"	"Kg"	0	2.44294956	0	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"Ni"	"Níquel (compuestos)"	"Kg"	0	2.9483874	0	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	2.5271892	0	0	0	0	0	0	0	0	0
"ACE6E2603011"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS S.A. DE C.V."	"Articulos y productos plasticos"	"SONORA"	"Hermosillo"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0.013426	0	0
"ACE6E2603011"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS S.A. DE C.V."	"Articulos y productos plasticos"	"SONORA"	"Hermosillo"	"124-38-9"	"Bióxido de carbono"	"Kg"	4614.93	0	0	0	0	0	0	0	0	0	0
"ACE6E2603011"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS S.A. DE C.V."	"Articulos y productos plasticos"	"SONORA"	"Hermosillo"	"7440-38-2"	"Arsénico"	"Kg"	0	0	0	0	0	0	0	0	0.241668	0	0
"ACE7F1104411"	"ARCELORMITTAL CELAYA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Villagran"	"124-38-9"	"Bióxido de carbono"	"Kg"	2806660.2	0	0	0	0	0	0	0	0	0	0
"ACE7T2201611"	"ACERLAN S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"QUERETARO"	"San Juan del Rio"	"124-38-9"	"Bióxido de carbono"	"Kg"	5871747	0	0	0	0	0	0	0	0	0	0
"ACE8V2500111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS S.A DE C.V.ACE VII"	"Equipos y articulos electronicos, electricos y domesticos"	"SINALOA"	"Ahome"	"Pb"	"Plomo (compuestos)"	"Kg"	116.07	0	0	0	0	0	0	100.95	0	0	0
"ACE8V2500111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS S.A DE C.V.ACE VII"	"Equipos y articulos electronicos, electricos y domesticos"	"SINALOA"	"Ahome"	"124-38-9"	"Bióxido de carbono"	"Kg"	6385.223	0	0	0	0	0	0	0	0	0	0
"ACE9K2201111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS, S.A. DE C.V. P-66"	"Automotriz"	"QUERETARO"	"El Marques"	"124-38-9"	"Bióxido de carbono"	"Kg"	139501.742	0	0	0	0	0	0	0	0	0	0
"ACE9K2201111"	"ALAMBRADOS Y CIRCUITOS ELÉCTRICOS, S.A. DE C.V. P-66"	"Automotriz"	"QUERETARO"	"El Marques"	"26471-62-5"	"Toluen diisocianato"	"Kg"	0	0	0	0	0	1400	0	107	0	0	0
"ACM1M1901211"	"AVI CARNES MONTERREY S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"NUEVO LEON"	"Cienega de Flores"	"124-38-9"	"Bióxido de carbono"	"Kg"	4656683.88	0	0	0	0	0	0	0	0	0	0
"ACO5V1100711"	"AVON COSMETICS S. DE R.L. DE C.V."	"Quimica"	"GUANAJUATO"	"Celaya"	"Cr"	"Cromo (compuestos)"	"Kg"	0	2.39480345	0	0	0	0	0	0	0	0	0
"ACO5V1100711"	"AVON COSMETICS S. DE R.L. DE C.V."	"Quimica"	"GUANAJUATO"	"Celaya"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0.02333398	0	0	0	0	0	0	0	0	0
"ACO5V1100711"	"AVON COSMETICS S. DE R.L. DE C.V."	"Quimica"	"GUANAJUATO"	"Celaya"	"Ni"	"Níquel (compuestos)"	"Kg"	0	2.13690154	0	0	0	0	0	0	0	0	0
"ACO5V1100711"	"AVON COSMETICS S. DE R.L. DE C.V."	"Quimica"	"GUANAJUATO"	"Celaya"	"Pb"	"Plomo (compuestos)"	"Kg"	0	3.96063647	0	0	0	0	0	0	0	0	0
"ACO5V1100711"	"AVON COSMETICS S. DE R.L. DE C.V."	"Quimica"	"GUANAJUATO"	"Celaya"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	1.3324932	0	0	0	0	0	0	0	0	0
"ACO5V1100711"	"AVON COSMETICS S. DE R.L. DE C.V."	"Quimica"	"GUANAJUATO"	"Celaya"	"7440-38-2"	"Arsénico"	"Kg"	0	0.07368326	0	0	0	0	0	0	0	0	0
"ACO5V1100711"	"AVON COSMETICS S. DE R.L. DE C.V."	"Quimica"	"GUANAJUATO"	"Celaya"	"7440-43-9"	"Cadmio"	"Kg"	0	2.20751753	0	0	0	0	0	0	0	0	0
"ACO5W1510411"	"ASTRO COMERCIAL S.A. DE C.V."	"Quimica"	"MEXICO"	"Tlalnepantla de Baz"	"124-38-9"	"Bióxido de carbono"	"Kg"	0.00007745	0	0	0	0	0	0	0	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	281	0	0	80.12	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	75	0	0	21.49	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	46119	0	0	13150.76	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"10102-44-0"	"Bióxido de nitrógeno"	"Kg"	101878.8	0	0	0	0	0	0	0	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"124-38-9"	"Bióxido de carbono"	"Kg"	277931148	0	0	0	0	0	0	0	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"7440-38-2"	"Arsénico"	"Kg"	0	0	0	0	1.61	0	0	0.46	0	0	0
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"7440-43-9"	"Cadmio"	"Kg"	0	0	0	0	1102	0	0	314.3	0	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0.1247872	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0.00623936	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0.3743616	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	155.8	0	0	0	0	0	0.623936	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"124-38-9"	"Bióxido de carbono"	"Kg"	7253	0	0	0	0	0	0	0	0	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0	0	0	0	0	0	0	0.0623936	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"7440-38-2"	"Arsénico"	"Kg"	0	0	0	0	0	0	0	0	0.01871808	0	0
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"Articulos y productos metalicos"	"TAMAULIPAS"	"Reynosa"	"7440-43-9"	"Cadmio"	"Kg"	0	0	0	0	0	0	0	0	0.0623936	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"Cr"	"Cromo (compuestos)"	"Kg"	0	4.126932	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0.30789	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"Ni"	"Níquel (compuestos)"	"Kg"	0	5.374251	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"Pb"	"Plomo (compuestos)"	"Kg"	0	4.15773	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"10024-97-2"	"Oxido nitroso"	"Kg"	1418	0	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"124-38-9"	"Bióxido de carbono"	"Kg"	12965	0	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0.384975	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"7440-38-2"	"Arsénico"	"Kg"	0	0.0230985	0	0	0	0	0	0	0	0	0
"ACSMC2111411"	"ASESORIA Y COMERCIALIZACION DE SEMILLA S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"7440-43-9"	"Cadmio"	"Kg"	0	0.5636034	0	0	0	0	0	0	0	0	0
"ACT7X0200311"	"ACABADOS DE CALIDAD TECATE S.A. DE C.V."	"Articulos y productos metalicos"	"BAJA CALIFORNIA"	"Tecate"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0.5	0	0	0
"ACT7X0200311"	"ACABADOS DE CALIDAD TECATE S.A. DE C.V."	"Articulos y productos metalicos"	"BAJA CALIFORNIA"	"Tecate"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	9	0	0	0
"ACT7X0200311"	"ACABADOS DE CALIDAD TECATE S.A. DE C.V."	"Articulos y productos metalicos"	"BAJA CALIFORNIA"	"Tecate"	"124-38-9"	"Bióxido de carbono"	"Kg"	98.617	0	0	0	0	0	0	0	0	0	0
"ACUEE0900311"	"AUTOMOTRIZ CUICUILCO S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Coyoacan"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0.3883626	0	0	0	0	0	0	0	0	0
"ACUEE0900311"	"AUTOMOTRIZ CUICUILCO S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Coyoacan"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0.001294542	0	0	0	0	0	0	0	0	0
"ACUEE0900311"	"AUTOMOTRIZ CUICUILCO S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Coyoacan"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0.6616548	0	0	0	0	0	0	0	0	0
"ACUEE0900311"	"AUTOMOTRIZ CUICUILCO S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Coyoacan"	"Pb"	"Plomo (compuestos)"	"Kg"	0	1.3233096	0	0	0	0	0	0	0	0	0
"ACUEE0900311"	"AUTOMOTRIZ CUICUILCO S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Coyoacan"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0.02445246	0	0	0	0	0	0	0	0	0
"ACUEE0900311"	"AUTOMOTRIZ CUICUILCO S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Coyoacan"	"7440-38-2"	"Arsénico"	"Kg"	0	0.001294542	0	0	0	0	0	0	0	0	0
"ACUEE0900311"	"AUTOMOTRIZ CUICUILCO S.A. DE C.V."	"Otros"	"DISTRITO FEDERAL"	"Coyoacan"	"7440-43-9"	"Cadmio"	"Kg"	0	0.1150704	0	0	0	0	0	0	0	0	0
"ACV5H1605311"	"ALKEMIN S. DE R.L. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"Ni"	"Níquel (compuestos)"	"Kg"	3.3	0	0	0	0	0	0	0	0	0	0
"ACV5H1605311"	"ALKEMIN S. DE R.L. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"124-38-9"	"Bióxido de carbono"	"Kg"	864196	0	0	0	0	0	0	0	0	0	0
"ADE5P1901611"	"AGROFORMULADORA DELTA S.A. DE C.V."	"Quimica"	"NUEVO LEON"	"Dr. Gonzalez"	"124-38-9"	"Bióxido de carbono"	"Kg"	22500	0	0	0	0	0	0	0	0	0	0
"ADH5G2901511"	"ADHESIVOS, S.A.D E C.V."	"Petroleo y petroquimica"	"TLAXCALA"	"Ixtacuixtla de Mariano Matamoros"	"124-38-9"	"Bióxido de carbono"	"Kg"	667000	0	0	0	0	0	0	0	0	0	0
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA,S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0.000000043	0	0	0	0	0	0	0	0	0
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA,S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"Hg"	"Mercurio (compuestos)"	"Kg"	0	0.000000001	0	0	0	0	0	0	0	0	0
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA,S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0.000000047	0	0	0	0	0	0	0	0	0
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA,S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0.00000094	0	0	0	0	0	0	0	0	0
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA,S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"57-12-5"	"Cianuro inorgánico/orgánico"	"Kg"	0	0.000000005	0	0	0	0	0	0	0	0	0
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA,S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"7440-38-2"	"Arsénico"	"Kg"	0	0.000000001	0	0	0	0	0	0	0	0	0
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA,S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"7440-43-9"	"Cadmio"	"Kg"	0	0.000000014	0	0	0	0	0	0	0	0	0
"AEI6D0803711"	"ANSELL EDMONT INDUSTRIAL INC. DE MEXICO S.A. DE C.V."	"Quimica"	"CHIHUAHUA"	"Juarez"	"124-38-9"	"Bióxido de carbono"	"Kg"	103.78	0	0	0	0	0	0	0	0	0	0
"AEL911501311"	"APPLETON ELECTRIC, S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"MEXICO"	"Atizapan de Zaragoza"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0.00006687	0	0	0	0	0	0	0	0	0
