_id,agua,aire,alcantarillado,anio,cas,coprocesamiento,cve_ent,dispfinal,estado,gposustancia,iarc,incineracion,nombre,nra,otros,reciclado,reutilizacion,sector,suelo,sustancia,tratamiento,unidad,actprincipal,actsemarnat,calle,colonia,coordenadaUTMX,coordenadaUTMY,cp,cve_mun,cveamb,descmod,descscian,entrec1,entrec2,latitudnorte,localidad,longitudoeste,mod,municipio,numexterior,numinterior,parqueind,scian,subsector,lat,lng,calculada,incorrecto,mapa,enmexico,enestado,cve_ent_coor,enmunicipio,cve_mun_coor,flat,flng,PERFIL
65298b9fbb426186d904817c,0,0,0,2011,7440-38-2,0,8,4179.5,CHIHUAHUA,,1,0,Lexmark Internacional Mexicana S. de R.L. de C.V.,LIM910803711,0,0,0,"Equipos y articulos electronicos, electricos y domesticos",0,Arsénico,0,kg/año,Producción de rodillo electrográfico para cartucho de impresión laser,No disponible,Boulevard Independencia,El Barreal,No disponible,No disponible,32690,37,91,No aplica,Construcción de obras de generación y conducción de energía eléctrica,No disponible,No disponible,"31°37'53""",Ciudad Juárez,"106°22'59""",0,Juarez,3550,No disponible,Independencia III,237131,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",31.6313888888889,-106.383055555556,1,0,1,1,1,8,1,37,31.6313888888889,-106.383055555556,8_37_1_7440-38-2_2011
65298b9fbb426186d90482cb,0,24.948,0,2011,100-42-5,0,8,0,CHIHUAHUA,,2A,0,Manufacturas Avanzadas S.A. de C.V.,MAV970803711,0,0,0,Articulos y productos plasticos,0,Estireno (fenil etileno),0,kg/año,Moldeo de partes Plásticas y Ensamble de Televisiones,No disponible,Boulevard Independencia,No disponible,No disponible,No disponible,32574,37,6E,No aplica,Fabricación de otros productos de plástico sin reforzamiento,No disponible,No disponible,"31°37'28""",Cd. Juárez,"106°21'33""",0,Juarez,2151,No disponible,Parque Industrial Salvarcar,326199,Fabricacion de productos y articulos de plastico,31.6244444444444,-106.359166666667,1,0,1,1,1,8,1,37,31.6244444444444,-106.359166666667,8_37_2A_100-42-5_2011
65298b9fbb426186d90482cf,0,2.27,0,2011,79-01-6,0,8,0,CHIHUAHUA,,1,0,Manufacturas Avanzadas S.A. de C.V.,MAV970803711,0,0,0,Articulos y productos plasticos,0,Tricloroetileno,0,kg/año,Moldeo de partes Plásticas y Ensamble de Televisiones,No disponible,Boulevard Independencia,No disponible,No disponible,No disponible,32574,37,6E,No aplica,Fabricación de otros productos de plástico sin reforzamiento,No disponible,No disponible,"31°37'28""",Cd. Juárez,"106°21'33""",0,Juarez,2151,No disponible,Parque Industrial Salvarcar,326199,Fabricacion de productos y articulos de plastico,31.6244444444444,-106.359166666667,1,0,1,1,1,8,1,37,31.6244444444444,-106.359166666667,8_37_1_79-01-6_2011
65298ba0bb426186d9048b28,0,716.8178,0,2011,100-42-5,0,8,0,CHIHUAHUA,,2A,0,PHILIPS LIGHTING ELECTROMAGNETICS S.A. DE C.V.,PLE910803711,0,0,0,"Equipos y articulos electronicos, electricos y domesticos",0,Estireno (fenil etileno),0,kg/año,FABRICACION Y ENSAMBLE DE BALASTRAS ELECTROMAGNETICAS Y HID,No disponible,CALLE EL CID   7830,PARQUE IND. FERNANDEZ,No disponible,No disponible,32557,37,91,No aplica,Fabricación de componentes electrónicos,No disponible,No disponible,"30°42'30""",CD. JUAREZ,"106°27'29""",0,Juarez,7830,No disponible,PARQUE INDUSTRIAL FERNANDEZ,334410,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",30.7083333333333,-106.458055555556,1,0,1,1,1,8,0,1,31.7476729,-106.4466831,8_37_2A_100-42-5_2011
65298ba0bb426186d9048d17,0,0.09186,0,2011,107-02-8,0,8,0,CHIHUAHUA,,2A,0,Pemex Refinacion Terminal de Almacenamiento y Reparto Cd. Juarez,PREM90803711,0,0,0,Petroleo y petroquimica,0,Acroleina,0,kg/año,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,No disponible,CARRETERA A CASA GRANDES,GRANJAS DE SANTA ELENA,No disponible,No disponible,32690,37,M9,No aplica,Transporte por ductos de productos refinados del petróleo,No disponible,No disponible,"31°35'32""",GRANJAS SANTA ELENA,"106°31'33""",0,Juarez,KM.22.5,No disponible,PARQUE INDUSTRIAL,486910,Almacenamiento y distribucion de productos derivados del petroleo,31.5922222222222,-106.525833333333,1,0,1,1,1,8,1,37,31.5922222222222,-106.525833333333,8_37_2A_107-02-8_2011
65298ba0bb426186d9048d19,0,0.0387,0,2011,50-00-0,0,8,0,CHIHUAHUA,,1,0,Pemex Refinacion Terminal de Almacenamiento y Reparto Cd. Juarez,PREM90803711,0,0,0,Petroleo y petroquimica,0,Formaldehido,0,kg/año,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,No disponible,CARRETERA A CASA GRANDES,GRANJAS DE SANTA ELENA,No disponible,No disponible,32690,37,M9,No aplica,Transporte por ductos de productos refinados del petróleo,No disponible,No disponible,"31°35'32""",GRANJAS SANTA ELENA,"106°31'33""",0,Juarez,KM.22.5,No disponible,PARQUE INDUSTRIAL,486910,Almacenamiento y distribucion de productos derivados del petroleo,31.5922222222222,-106.525833333333,1,0,1,1,1,8,1,37,31.5922222222222,-106.525833333333,8_37_1_50-00-0_2011
65298ba0bb426186d9048d1a,0,0.9262,0,2011,71-43-2,0,8,0,CHIHUAHUA,,1,0,Pemex Refinacion Terminal de Almacenamiento y Reparto Cd. Juarez,PREM90803711,0,0,0,Petroleo y petroquimica,0,Benceno,0,kg/año,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,No disponible,CARRETERA A CASA GRANDES,GRANJAS DE SANTA ELENA,No disponible,No disponible,32690,37,M9,No aplica,Transporte por ductos de productos refinados del petróleo,No disponible,No disponible,"31°35'32""",GRANJAS SANTA ELENA,"106°31'33""",0,Juarez,KM.22.5,No disponible,PARQUE INDUSTRIAL,486910,Almacenamiento y distribucion de productos derivados del petroleo,31.5922222222222,-106.525833333333,1,0,1,1,1,8,1,37,31.5922222222222,-106.525833333333,8_37_1_71-43-2_2011
65298ba0bb426186d9048d1b,0,0.7615,0,2011,75-07-0,0,8,0,CHIHUAHUA,,2B,0,Pemex Refinacion Terminal de Almacenamiento y Reparto Cd. Juarez,PREM90803711,0,0,0,Petroleo y petroquimica,0,Acetaldehido,0,kg/año,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,No disponible,CARRETERA A CASA GRANDES,GRANJAS DE SANTA ELENA,No disponible,No disponible,32690,37,M9,No aplica,Transporte por ductos de productos refinados del petróleo,No disponible,No disponible,"31°35'32""",GRANJAS SANTA ELENA,"106°31'33""",0,Juarez,KM.22.5,No disponible,PARQUE INDUSTRIAL,486910,Almacenamiento y distribucion de productos derivados del petroleo,31.5922222222222,-106.525833333333,1,0,1,1,1,8,1,37,31.5922222222222,-106.525833333333,8_37_2B_75-07-0_2011
65298ba0bb426186d9049109,0,170,0,2011,79-01-6,0,8,0,CHIHUAHUA,,1,0,RAYCHEM JUAREZ S.A. DE C.V.,RJU950803711,0,0,0,"Equipos y articulos electronicos, electricos y domesticos",0,Tricloroetileno,0,kg/año,Ensamble y Fabricación de todo tipo de Productos Electronicos,No disponible,Santiago Troncoso,Praderas del Sur,No disponible,No disponible,32575,37,91,No aplica,Fabricación de componentes electrónicos,No disponible,No disponible,"31°37'0""",Juarez,"106°21'43""",0,Juarez,331,No disponible,Praderas del Sur,334410,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",31.6166666666667,-106.361944444444,1,0,1,1,1,8,1,37,31.6166666666667,-106.361944444444,8_37_1_79-01-6_2011
65298ba1bb426186d9049808,0,0,0,2018,7439-92-1,0,8,0,CHIHUAHUA,,2B,0,"ADEMCO DE JUÁREZ S. DE R.L. DE C.V., PLANTA MXOH",AJU0803700310,0,2318.4,0,"Equipos y articulos electronicos, electricos y domesticos",0,"Plomo (polvos respirables, humos o vapores)",0,kg/año,"Manufactura, ensamble y reparación de alarmas y detectores de humo y gas",No disponible,Avenida ROSA MARIA Y. FUENTES,No disponible,365806.8542,3511348.6562,32320,37,91,No aplica,Otras industrias manufactureras,No disponible,No disponible,"31°43'46""",JUAREZ,"106°24'59""",0,Juarez,7080, ,FUENTES,339999,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",31.7294444444444,-106.416388888889,1,0,1,1,1,8,1,37,31.7294444444444,-106.416388888889,8_37_2B_7439-92-1_2018
65298ba1bb426186d9049809,0,23.1933156,0,2018,7439-92-1,0,8,0,CHIHUAHUA,,2B,0,"ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,ADEMCO DE JUAREZ",AJU0803700383,0,10382.55,0,"Equipos y articulos electronicos, electricos y domesticos",0,"Plomo (polvos respirables, humos o vapores)",725.61,kg/año,MANUFACTURA,No disponible,Avenida VALLE DEL CEDRO,No disponible,368455.4338,3500105.0861,32574,37,91,No aplica,Otras industrias manufactureras,No disponible,No disponible,"31°37'42""",JUAREZ,"106°23'13""",0,Juarez,1681, ,INTERMEX,339999,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",31.6283333333333,-106.386944444444,1,0,1,1,1,8,1,37,31.6283333333333,-106.386944444444,8_37_2B_7439-92-1_2018
65298ba1bb426186d904981e,0,2.75,0,2018,7439-92-1,0,8,0,CHIHUAHUA,,2B,0,"AEES MANUFACTURERA S DE RL DE CV,",AFM910803713,0,2140,0,"Equipos y articulos electronicos, electricos y domesticos",0,"Plomo (polvos respirables, humos o vapores)",0,kg/año,Manufactura y Ensamble de Arneses y Componentes Electrónicos Automotrices,No disponible,Calle FRESNEL,Colonia PARQUE IND. A.J. BERMUDEZ,367736.8191,3510750.2213,32470,37,91,No aplica,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"31°43'28""",JUAREZ,"106°23'45""",0,Juarez,7650, ,No disponible,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",31.7244444444444,-106.395833333333,1,0,1,1,1,8,1,37,31.7244444444444,-106.395833333333,8_37_2B_7439-92-1_2018
65298ba1bb426186d9049a5f,0,2385.966245,0,2018,100-42-5,24,8,924.75,CHIHUAHUA,,2A,0,"BEL MANUFACTURERA S. DE R.L. DE C.V., PLANTA 2",BMA910803722,58.41,573.9,0,"Equipos y articulos electronicos, electricos y domesticos",0,Estireno (fenil etileno),0,kg/año,ENSAMBLE DE ARTÍCULOS ELÉCTRICOS Y ELECTRONICOS,No disponible,Boulevard Juan Pablo II,Colonia Fray García de San Francisco,369543.5353,3497299.9556,32575,37,91,No aplica,Fabricación de otros productos eléctricos,No disponible,No disponible,"31°36'12""",JUAREZ,"106°22'30""",0,Juarez,2554, ,No disponible,335999,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",31.6033333333333,-106.375,1,0,1,1,1,8,1,37,31.6033333333333,-106.375,8_37_2A_100-42-5_2018
65298ba1bb426186d9049b95,0,0,0,2018,79-01-6,0,8,0,CHIHUAHUA,,1,6600,"CARDINAL HEALTH MEXICO 244 S. DE R.L. DE C.V.,",CHM0803700454,0,0,0,Articulos y productos compuestos de diferentes materiales,0,Tricloroetileno,0,kg/año,Fabricacion de material de curacion/ Fabricacion de cateteres,No disponible,Calle SANTIAGO TRONCOSO,No disponible,370736.5286,3498726.1903,32574,37,1C,No aplica,Fabricación de material desechable de uso médico,No disponible,No disponible,"31°36'59""",JUAREZ,"106°21'46""",0,Juarez,808, ,PARQUE INDUSTRIAL SALVARCAR,339112,"Produccion de equipos y/o articulos, medicos y/o quirurgicos",31.6163888888889,-106.362777777778,1,0,1,1,1,8,1,37,31.6163888888889,-106.362777777778,8_37_1_79-01-6_2018
65298ba1bb426186d9049d61,0,450,0,2018,75-07-0,0,8,0,CHIHUAHUA,,2B,0,"CFE GENERACIÓN IV,CCC SAMALAYUCA II",CGI0803700879,0,0,0,Generación de energía eléctrica,0,Acetaldehido,0,kg/año,GENERACIÓN DE ENERGÍA ELÉCTRICA,No disponible,Carretera PANAMERICANA KM 166 T. SUECO-CD. JUAREZ,Pueblo SAMALAYUCA,358751.6409,3466819.4258,32730,37,AD,No aplica,"Generación, transmisión y distribución de energía eléctrica",No disponible,No disponible,"31°19'38""",JUAREZ,"106°29'4""",0,Juarez,S/N N/A,N/S N/A,No disponible,221110,Generacion y transmision de energia electrica,31.3272222222222,-106.484444444444,1,0,1,1,1,8,1,37,31.3272222222222,-106.484444444444,8_37_2B_75-07-0_2018
65298ba1bb426186d9049d66,0,8260,0,2018,50-00-0,0,8,0,CHIHUAHUA,,1,0,"CFE GENERACIÓN IV,CCC SAMALAYUCA II",CGI0803700879,0,0,0,Generación de energía eléctrica,0,Formaldehido,0,kg/año,GENERACIÓN DE ENERGÍA ELÉCTRICA,No disponible,Carretera PANAMERICANA KM 166 T. SUECO-CD. JUAREZ,Pueblo SAMALAYUCA,358751.6409,3466819.4258,32730,37,AD,No aplica,"Generación, transmisión y distribución de energía eléctrica",No disponible,No disponible,"31°19'38""",JUAREZ,"106°29'4""",0,Juarez,S/N N/A,N/S N/A,No disponible,221110,Generacion y transmision de energia electrica,31.3272222222222,-106.484444444444,1,0,1,1,1,8,1,37,31.3272222222222,-106.484444444444,8_37_1_50-00-0_2018
65298ba1bb426186d9049dfa,0,0,0,2018,7440-43-9,0,8,5.94,CHIHUAHUA,,1,0,"COCLISA S.A. DE C.V., PLANTA SAN LORENZO",COC9M0803713,0,0,0,Automotriz,0,Cadmio,0,kg/año,FABRICACION COMPONENTES PARA SISTEMA DE CALEFACCION Y AIRE ACONDICIONADO RAMO AUTOMOTRIZ,No disponible,Calle AVE. LAGUNA TAMIAHUA,Colonia PARTIDO DOBLADO JUAREZ,365557.5662,3511971.9827,32320,37,9M,No aplica,Fabricación de otros productos metálicos,No disponible,No disponible,"31°44'7""",JUAREZ,"106°25'9""",0,Juarez,7325, ,No disponible,332999,Produccion de otras auto partes,31.7352777777778,-106.419166666667,1,0,1,1,1,8,1,37,31.7352777777778,-106.419166666667,8_37_1_7440-43-9_2018
65298ba1bb426186d904a06d,0,2.66384,0,2018,7439-92-1,0,8,0,CHIHUAHUA,,2B,0,"DELPHI DIESEL SYSTEMS S. DE R.L. DE C.V.,",DDS0803700789,0,80.4685,0,Automotriz,0,"Plomo (polvos respirables, humos o vapores)",0,kg/año,Manufactura y ensamble de sensores y solenoides para el sistema de control automotriz,No disponible,Calle AVE. ANTONIO J. BERMUDEZ,No disponible,350541.699,3463251.3123,32470,37,9M,No aplica,Fabricación de otras partes para vehículos automotrices,No disponible,No disponible,"31°17'38""",JUAREZ,"106°34'13""",0,Juarez,1230, ,ANTONIO J. BERMUDEZ,336390,Produccion de otras auto partes,31.2938888888889,-106.570277777778,1,0,1,1,1,8,1,37,31.2938888888889,-106.570277777778,8_37_2B_7439-92-1_2018
65298ba1bb426186d904a167,0,318.138394,0,2018,75-07-0,0,8,0,CHIHUAHUA,,2B,0,"ENERGIA CHIHUAHUA SA DE CV,",ECIAD0803711,0,0,0,Generación de energía eléctrica,0,Acetaldehido,0,kg/año,Generación de Energía Eléctrica,No disponible,Calle CARRET. PANAMERICANA,Colonia ND,359019.8635,3467506.3035,32370,37,AD,No aplica,"Generación, transmisión y distribución de energía eléctrica",No disponible,No disponible,"31°20'0""",JUAREZ,"106°28'54""",0,Juarez,KM. 166 , ,No disponible,221110,Generacion y transmision de energia electrica,31.3333333333333,-106.481666666667,1,0,1,1,1,8,1,37,31.3333333333333,-106.481666666667,8_37_2B_75-07-0_2018
65298ba1bb426186d904a169,0,5646.95649,0,2018,50-00-0,0,8,0,CHIHUAHUA,,1,0,"ENERGIA CHIHUAHUA SA DE CV,",ECIAD0803711,0,0,0,Generación de energía eléctrica,0,Formaldehido,0,kg/año,Generación de Energía Eléctrica,No disponible,Calle CARRET. PANAMERICANA,Colonia ND,359019.8635,3467506.3035,32370,37,AD,No aplica,"Generación, transmisión y distribución de energía eléctrica",No disponible,No disponible,"31°20'0""",JUAREZ,"106°28'54""",0,Juarez,KM. 166 , ,No disponible,221110,Generacion y transmision de energia electrica,31.3333333333333,-106.481666666667,1,0,1,1,1,8,1,37,31.3333333333333,-106.481666666667,8_37_1_50-00-0_2018
65298ba1bb426186d904a1b0,0,0,0,2018,7439-92-1,0,8,0,CHIHUAHUA,,2B,0,"EPI DE MEXICO, S. DE R.L. DE C.V.,EPI DE MEXICO",EME910803722,0,116.18,0,"Equipos y articulos electronicos, electricos y domesticos",0,"Plomo (polvos respirables, humos o vapores)",0,kg/año,ENSAMBLE DE COMPONENTES ELECTRONICOS,No disponible,Boulevard BLVD. INDEPENDENCIA ESQ. PUERTO DE PALOS,Colonia PATRIA II,371940.1558,3500050.6074,32590,37,91,No aplica,Fabricación de componentes electrónicos,No disponible,No disponible,"31°37'42""",JUAREZ,"106°21'1""",0,Juarez,1450, ,No disponible,334410,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",31.6283333333333,-106.350277777778,1,0,1,1,1,8,1,37,31.6283333333333,-106.350277777778,8_37_2B_7439-92-1_2018
